0,31,0,0,6,0,0,0,18,0,0,89,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,5,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,14,0,36,0,0,0,0,0,35,0,0,0,0,0,84,0,0,0,0,0,0,24,0,0,20,0,0,16,0,41
0,0,0,0,30,0,0,75,0,77,71,40,0,0,0,0,35,36,0,55,0,0,0,0,0,0,0,10,0,0,0,0,48,38,0,0,0,0,0,15,0,0,6,0,0,0,0,42,26,0,0,66,32,84,0,0,0,65,0,0,0,0,0,2,0,0,0,0,0,97,17,99,0,0,0,86,0,0,0,0,22,0,12,0,0,0,0,0,4,0,76,0,56,0,0,0,0,0,49,23
0,0,23,0,0,50,67,0,0,0,0,0,64,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,33,0,75,0,13,0,0,0,0,0,37,0,0,95,10,0,41,20,91,16,0,24,0,14,34,0,0,0,0,28,55,0,0,0,0,79,0,0,18,42,0,0,0,0,0,0,0,98,48,0,83,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,4,0,0,0,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,58,0,0,0,0,0,0,0,89,0,0,75,0,0,0,16,88,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,80,76,67,0,56,0,0,39,0,0,0,0,0,0,86,68,0,0,26,0,0,0,0,0,0,42,0,94,0,64,19,0,0,0,97,2,0,0,0,0,0,34,35,0,0,0,0,36
11,0,0,25,0,0,0,0,98,0,3,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,1,0,73,43,59,68,0,0,0,17,96,0,0,0,0,19,0,0,0,0,85,97,0,93,0,0,0,0,60,0,0,0,14,70,0,0,0,0,0,0,0,28,0,0,0,0,0,0,22,44,4,0,0,67,0,0,0,0,50,0,39,0,89,0,0,7,0,0,30,0,0,0
58,0,0,0,0,46,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,76,0,0,0,0,56,84,0,0,0,0,0,0,0,0,0,0,85,2,0,0,0,0,0,63,0,0,0,0,0,0,0,88,16,10,0,29,0,0,7,77,0,0,0,0,0,0,38,0,11,0,0,0,0,0,53,0,96,45,0,73,0,0,68,0,0
93,0,41,95,0,0,16,0,88,0,61,0,0,0,80,0,0,0,0,0,0,0,0,82,11,0,0,0,0,0,0,0,0,0,18,79,0,0,94,0,0,0,0,0,0,0,0,0,0,96,0,29,0,0,0,0,0,37,0,75,58,0,22,0,0,0,78,0,0,0,0,0,0,0,0,8,63,0,21,0,55,0,0,0,40,0,0,0,0,0,0,0,0,32,92,0,0,0,0,0
0,0,0,0,0,0,0,35,40,0,0,86,0,0,0,0,0,43,0,0,67,0,0,50,49,0,76,0,0,0,0,0,0,0,0,0,0,0,65,0,89,7,0,0,0,0,0,0,0,37,0,58,27,78,0,0,0,0,22,4,0,0,0,25,0,0,0,0,0,0,0,10,0,0,0,0,0,16,0,0,0,42,81,0,0,6,0,0,0,0,8,97,19,0,0,63,0,0,0,0
0,0,43,0,0,0,0,73,0,0,10,0,0,0,95,24,0,0,93,0,64,0,0,0,0,0,0,0,0,21,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,28,0,26,0,18,0,1,0,0,0,0,0,0,0,32,0,92,0,0,0,0,49,61,0,0,56,76,0,0,0,0,0,0,0,0,89,0,37,0,0,0,0,0,0,25,0,0,0,38,0,53
85,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,83,0,0,0,0,12,0,0,0,0,78,0,0,0,0,0,0,0,40,34,0,14,0,0,0,0,0,0,23,39,0,0,0,0,99,17,0,0,0,0,0,0,0,73,29,77,0,0,0,0,0,51,30,37,0,0,0,0,57,84,0,54,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,31,6,0,0,1
4,52,0,46,58,0,0,54,33,0,0,69,0,0,94,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,56,76,0,65,0,0,0,0,0,0,0,57,85,0,0,0,63,0,0,0,0,67,0,0,10,24,95,0,0,0,0,0,75,0,0,0,0,1,0,0,0,0,0,48,0,0,0,11,0,0,0,0,0,45,86,96,0,0,0,0,0,0
0,3,0,0,0,0,0,0,53,0,58,33,0,0,46,0,54,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,43,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,56,0,0,0,86,99,96,0,87,0,0,17,0,0,26,0,94,0,69,0,0,0,0,0,63,0,0,0,0,19,0,0,2,0,0,0,28,51,71,0,0,35,0
35,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,87,0,0,0,72,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,89,0,0,30,13,0,0,0,0,0,0,22,0,78,12,0,0,0,0,5,0,0,0,0,0,0,0,20,0,0,0,88,43,10,91,68,0,0,0,0,0,69,0,0,0,0,0,0,0,0,97,0,0,0,0,21,0
21,0,2,0,0,0,0,0,23,8,0,74,0,0,0,15,0,0,83,5,0,78,0,0,0,0,33,58,27,0,0,34,0,55,100,0,0,0,70,40,41,50,0,0,80,0,0,72,0,56,0,0,0,0,59,0,0,0,0,87,0,0,30,0,0,0,0,0,0,0,0,66,0,65,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,69,0,0,0,44,0,26,0,90,0
73,0,0,0,0,0,59,0,0,0,0,43,0,0,0,60,0,0,0,10,0,0,0,0,0,47,23,0,0,0,0,27,52,0,0,0,58,4,0,0,0,0,0,0,0,0,0,55,35,70,26,0,94,0,0,0,0,0,0,0,0,0,3,65,0,38,53,0,0,57,0,0,0,0,0,41,61,0,0,0,0,13,0,0,1,0,77,0,0,0,0,0,0,82,0,0,11,48,0,25
0,0,80,0,0,0,0,0,0,76,0,23,63,8,0,0,0,2,0,0,62,0,65,0,92,3,0,0,32,0,0,0,0,0,0,37,0,0,77,0,0,0,0,88,0,68,0,0,0,0,0,0,0,0,0,0,40,0,0,51,0,0,0,94,0,44,69,31,26,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,96,0,0,0,12,0,0,54,0,0,22,0,0
0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,70,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,74,82,0,83,0,98,0,94,0,0,79,44,6,31,90,81,66,0,0,0,62,0,0,0,3,38,0,0,47,97,0,67,23,0,85,0,0,0,9,0,0,36,0,0,87,45,0,22,0,4,0,0,0,0,0,0,0,56,76,50,0,0,0,0,0,0
0,0,79,94,0,81,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,46,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,15,0,0,0,0,0,50,0,16,41,0,0,56,0,0,0,0,0,100,0,0,51,70,3,0,0,0,0,0,0,65,0,32,0,0,0,0,68,10,93,0,0,0
20,0,0,0,0,0,91,0,0,0,0,0,0,76,0,56,0,0,0,61,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,90,81,0,0,0,0,0,9,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,58,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,70,0,0,0,0,0,0,0,0,3,0,0,0,0
