0,0,15,0,25,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,36,0,0,5,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,42,0,0,17,0,0,0,49,35,14,0,19,0,0,0,66,0,0,0,0,0,0,0,52,26,0,47,0,0,0,86,0,0,77,0,0,0,0,64,0,0,0,0,0,0,0,0
0,0,0,75,28,71,0,59,13,0,25,0,33,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,20,0,0,0,35,0,0,0,39,0,0,57,63,62,0,0,54,0,0,0,0,0,67,0,0,2,0,0,68,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,97,90,0,0,0,0,0,0,0,89,0,43,0,0,34,9,55,0,0
0,0,44,16,0,31,0,0,22,0,0,0,49,0,0,20,0,51,0,0,0,0,0,48,0,97,0,0,0,0,0,0,0,0,70,0,0,79,83,0,3,0,0,0,0,0,0,0,0,89,86,0,0,0,0,0,57,53,63,77,0,0,0,0,0,0,0,0,0,0,0,92,0,0,27,0,28,0,0,4,0,58,72,15,0,0,0,12,0,0,0,0,23,0,81,0,85,0,0,0
0,0,50,0,0,0,0,0,36,85,0,0,0,0,0,0,0,76,0,6,0,0,0,0,80,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,35,0,0,21,0,78,0,0,20,0,0,0,0,0,0,0,0,58,25,0,0,1,56,26,0,47,0,41,0,0,0,0,11,0,0,0,0,0,65,0,0,0,64,0,18,16,0,0,0,0,0,0,0,0,0,0,0,0,70,0
47,0,0,0,0,0,0,0,56,0,0,77,0,0,0,0,0,62,0,0,0,22,0,0,0,0,18,0,68,0,0,0,0,11,0,0,0,3,9,0,79,0,0,0,0,45,0,0,0,0,0,35,0,0,0,0,0,0,78,14,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,100,0,0,0,0,0,0,96,92,0,0,75,0,27,0,0,0
0,0,0,0,0,0,0,0,0,83,52,0,48,0,0,0,97,0,38,0,0,0,0,0,11,0,43,0,0,0,0,73,0,0,0,33,0,0,0,0,0,0,93,0,0,0,0,37,0,0,0,68,0,16,0,0,0,0,18,0,0,0,0,0,0,0,0,0,96,0,0,0,0,14,0,66,78,0,0,0,0,85,69,0,0,81,36,0,0,0,54,0,0,0,98,0,0,62,77,0
0,0,11,0,43,0,0,0,95,0,0,0,16,0,24,0,32,0,0,0,0,0,0,42,0,83,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,61,58,0,25,12,0,0,0,0,1,0,0,26,0,0,0,52,0,0,5,0,0,0,40,0,50,0,0,0,0,0,0,53,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,35
84,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,13,0,0,0,0,92,0,0,36,0,0,23,0,81,0,0,0,0,10,0,0,0,0,0,0,95,98,82,77,0,0,0,0,0,0,63,0,0,0,22,0,91,0,0,0,24,0,21,0,0,78,0,14,0,0,0,38,0,52,41,0,0,0,0,0,1
0,0,0,0,0,0,0,82,0,0,28,13,0,0,0,80,27,0,0,0,0,0,0,49,0,0,78,0,0,66,18,0,31,0,0,0,0,0,32,0,1,0,0,0,47,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,42,70,0,0,0,0,0,0,0,0,0,58,0,0,0
60,19,0,0,0,0,0,0,14,21,0,0,0,0,40,50,85,99,0,0,57,0,0,98,86,0,0,0,0,0,0,0,0,0,0,0,47,1,0,90,0,0,0,0,0,18,0,16,0,0,0,0,0,0,0,96,4,0,0,0,0,79,0,0,0,0,83,0,0,0,29,0,0,61,0,0,0,0,33,0,0,0,0,0,0,0,95,0,0,34,0,6,0,0,0,84,0,0,0,88
0,0,0,0,0,0,0,17,0,45,0,0,0,0,0,0,0,0,0,0,0,0,16,0,10,0,0,0,0,0,0,0,0,72,0,0,0,94,25,0,0,0,87,0,93,79,0,0,0,76,0,0,91,0,0,0,0,0,35,0,0,0,15,0,0,13,0,0,0,0,60,0,0,0,0,0,0,81,21,0,0,0,0,69,88,0,100,37,99,0,62,0,0,39,53,0,0,0,0,0
0,0,0,21,0,81,51,60,0,78,0,0,0,0,0,69,0,0,0,0,0,0,75,0,0,0,59,0,57,0,0,0,98,0,0,0,56,47,0,38,24,0,0,18,22,35,0,0,0,31,0,0,96,27,33,71,13,0,0,0,0,0,41,0,0,70,0,0,0,0,94,0,0,0,0,0,3,0,0,0,34,0,0,0,68,0,0,0,0,0,0,67,0,0,0,0,0,0,0,84
