0,0,0,0,0,87,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,40,0,0,0,0,0,0,0,28,0,64,21,0,0,0,0,49,0,0,63,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0
56,9,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,73,43,0,0,0,0,0,0,0,44,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,59,0,0,0,0,48,51,0,0,0,0,0,0,0,0,0,0,0,72,0,99,0,0,0,14,0,95,39,0
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,37,0,22,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,90,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,57,0,12,69,43
0,0,73,0,0,0,5,69,57,43,35,0,0,0,0,0,0,0,0,0,4,98,0,0,0,67,0,0,38,37,0,0,0,0,0,26,0,0,0,0,0,29,0,0,0,0,71,0,0,0,0,82,0,0,0,0,89,16,74,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,40,41,34,0,0,0,61,53,0,0,0,0,0,0,0,0,0
49,0,0,7,44,0,0,0,0,0,0,0,67,46,0,0,0,0,0,0,0,0,0,0,0,0,0,50,83,0,0,0,0,0,81,0,0,0,0,36,0,99,0,0,0,0,95,0,39,0,0,0,0,0,0,0,0,0,0,76,0,0,41,0,0,0,0,97,61,17,0,25,77,0,0,0,0,89,82,0,51,87,0,35,0,0,0,0,92,0,0,0,85,0,18,0,0,0,0,0
0,0,33,0,30,0,0,79,0,0,0,9,0,0,0,0,0,0,10,0,99,0,0,0,0,0,0,0,0,14,77,0,89,0,0,16,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,13,0,0,0,0,87,48,75,0,92,0,0,60,0,0,0,0,0,76,0,0,0,0,0,4,91,0,0,84,0,0,98,0,46,0,0,0,0,0,0,0,0,0,0
0,0,0,62,2,0,15,0,65,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,41,0,34,0,0,0,0,66,0,0,69,0,0,55,0,0,0,0,0,0,0,35,0,0,0,30,0,0,85,0,26,90,42,0,91,0,0,0,0,0,0,0,0,19,0,49,0,7,0,53,0,0,0,0,1,83,0,0,0,0,0,0,0,68,0,0,0,0,0,0,72,0,0
17,0,0,0,0,0,0,0,0,54,79,0,0,0,0,0,78,0,0,0,15,81,0,0,27,100,2,0,0,0,0,37,0,38,0,0,0,11,0,0,0,89,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,69,96,0,0,0,43,5,76,0,0,0,0,0,0,0,0,0,0,0,0,13,28,7,0,53,21,0,0,0,44,0,0,88,55,0,0,75,0,0,0
0,98,84,0,0,0,0,0,0,0,45,0,0,0,0,24,0,68,16,0,0,66,0,0,69,0,0,73,0,0,63,0,99,20,0,0,31,39,0,0,0,0,19,53,0,49,0,0,0,0,0,0,60,0,0,0,51,92,0,55,79,18,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,40,15,0,0,0,0,0,0,0,0,0,0,29,0,0,1,58,9,0,0,0
0,0,0,20,95,0,0,0,14,0,0,0,0,44,0,7,0,0,0,21,78,90,18,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,80,0,81,100,2,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,68,0,0,0,0,24,0,0,94,0,0,0,0,98,0,4,0,0,0,96,0,69,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,41,0,0,0,26,0,0,0,0,79,0,0,2,62,0,91,0,80,0,27,0,36,94,0,0,0,38,18,4,0,67,0,0,0,0,45,0,16,0,0,0,68,0,0,0,0,0,3,0,0,0,0,0,0,69,0,0,0,12,0,6,43,22,0,0,0,58,0,0,0,0,0,44,13,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,88,64,0
43,0,69,0,6,0,0,0,0,0,64,0,92,0,51,59,0,0,0,0,0,38,4,0,0,0,0,0,37,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,9,45,0,0,1,0,0,0,0,39,0,0,0,0,0,63,3,0,36,0,0,0,0,0,0,15,98,0,0,34,66,40,0,54,0,0,0,0,0,0,0,13,53,0,49,0,0
19,0,0,0,0,0,44,86,53,52,0,0,0,0,0,37,0,0,18,0,0,0,0,0,0,0,56,0,0,0,80,0,2,0,62,0,0,98,0,0,0,0,82,0,20,0,0,99,74,0,73,0,0,0,0,0,12,0,0,0,0,0,40,0,41,96,0,34,17,54,0,0,0,0,25,24,0,0,0,9,0,0,59,0,0,48,0,0,0,0,79,0,0,0,78,0,0,0,0,0
