8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,0,0,0,0,0
0,0,0,0,0,0,13,0,24,18,0,0,19,11,0,0,0,0,0,0,0,7,0,0,0
0,23,0,0,12,0,0,8,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
0,0,0,0,0,0,0,0,16,0,8,0,7,22,0,0,6,0,0,0,0,21,0,0,10
14,4,0,0,0,0,15,0,23,0,0,0,0,0,0,7,0,0,0,0,0,17,0,0,12
12,5,0,0,0,0,1,0,3,0,0,11,25,0,0,4,0,14,0,0,0,0,0,0,0
0,0,0,22,0,0,0,0,10,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,13,0,0,0,5,20,0,0,0,6,3,0,0,4,0
0,0,0,0,0,0,21,0,6,24,0,0,0,0,0,0,0,0,18,19,15,0,0,0,0
1,0,3,0,0,0,0,0,0,0,0,0,9,7,0,0,16,0,0,22,0,0,23,6,13
7,0,0,9,0,0,0,21,0,0,0,0,0,0,0,0,24,0,16,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,5,16,13,23,0,22,0,0,6,0,9,11,0,0,0
0,0,0,0,5,0,0,22,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
0,17,0,23,0,16,0,0,0,0,0,15,3,0,0,18,0,0,0,0,0,20,0,0,0
0,0,0,0,25,0,18,2,9,0,0,0,24,0,6,0,0,0,0,7,0,0,0,0,0
0,15,18,0,22,0,0,0,11,5,0,0,0,6,0,0,12,23,0,0,0,0,20,7,0
23,0,0,0,21,0,0,0,0,0,0,12,0,0,7,11,0,0,0,0,0,0,0,5,6
17,0,0,3,0,0,0,0,0,1,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,24,0,4,0,0,0,15,0,0,0
0,0,1,0,0,0,2,0,0,0,0,0,11,0,3,6,0,0,20,16,0,23,0,0,0
0,0,0,18,0,0,0,4,0,16,0,7,0,0,0,3,17,0,0,0,0,0,0,0,0
0,0,0,20,14,0,3,0,5,0,0,0,1,18,0,0,0,0,0,0,0,0,6,0,7
0,21,0,0,0,0,0,0,0,17,0,0,4,3,0,23,0,22,0,0,0,5,0,0,0
4,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,0,0,11,9,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
