9,11,0,0,15,0,1,0,0,8,10,0,0,0,16,25,0,18,0,20,0,0,21,0,24
0,0,0,0,0,0,0,17,2,0,0,0,0,0,24,0,0,0,22,0,0,0,13,14,0
0,0,0,0,0,18,0,0,23,0,0,0,0,19,11,0,0,0,0,0,0,0,0,16,0
0,0,17,23,0,0,0,6,0,0,5,0,0,0,0,2,0,1,0,0,0,7,0,0,0
0,0,0,10,0,0,0,0,0,0,0,17,0,0,0,0,0,0,23,0,0,0,0,19,0
1,0,0,13,3,0,0,25,0,0,14,22,24,0,0,0,0,0,0,0,21,0,0,0,0
0,0,0,0,0,0,2,0,3,0,0,25,0,0,0,0,0,14,0,0,19,0,0,22,0
0,0,14,0,0,10,0,9,0,0,0,0,0,8,6,0,0,0,0,0,3,17,0,0,0
4,0,0,0,0,0,0,0,15,21,16,0,19,0,0,0,2,0,0,6,0,23,0,25,0
0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0
0,0,0,0,2,0,0,0,0,3,0,24,0,0,18,0,14,12,0,7,0,0,0,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,19,0,0
0,0,0,9,0,7,0,0,0,5,2,0,1,0,0,0,0,0,0,19,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,21,0,0,3
0,0,0,0,0,11,0,0,22,0,0,0,7,0,0,0,0,0,0,0,0,0,12,0,0
0,23,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
0,0,0,0,0,19,8,0,0,0,0,0,0,0,0,9,0,13,11,14,0,3,0,6,0
0,0,0,6,0,3,25,7,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0
22,17,0,0,0,0,0,11,0,10,0,18,0,0,0,0,0,0,0,0,15,0,0,0,0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0
19,3,22,2,0,0,0,0,0,11,0,5,0,0,8,4,10,0,0,12,0,0,0,0,0
0,10,0,0,0,0,19,0,0,0,0,0,12,0,0,17,0,0,0,0,0,0,6,3,0
0,12,0,4,0,0,0,18,20,0,0,0,0,0,0,19,0,0,24,0,0,16,0,17,0
0,0,0,0,14,0,9,0,16,0,4,11,0,0,13,5,15,0,0,0,0,0,0,0,0
0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,25,0,20,8,24,0,0
