0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,6,0,0,0,13,0,0,0,0,0,0,0,0,9,19,5,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0,16,0,0,0
0,0,0,12,7,0,0,6,4,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
0,0,0,14,0,0,0,0,25,0,0,0,0,0,1,0,0,0,11,0,0,0,3,0,0
4,0,3,22,0,0,24,0,0,0,18,2,0,0,17,0,0,0,0,0,0,0,0,0,0
0,0,14,8,24,0,0,0,19,0,0,0,0,0,0,0,0,2,21,22,0,4,0,0,0
13,0,0,0,19,0,0,0,0,0,0,0,0,0,3,24,0,0,0,8,0,0,0,0,0
0,0,0,0,0,13,0,1,0,2,0,24,10,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,10,0,0,0,0,0,0,8,0,0,0,17,0,14,0,15,0,5,0,0,0
0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,3,19,0,0,0,0,14,12
0,0,25,0,0,6,0,21,0,0,0,0,0,0,0,0,23,0,15,0,0,0,0,0,0
8,0,0,24,0,18,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,9,0,0
0,0,0,0,0,24,0,0,0,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
0,13,0,19,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,4,0,17,0,0,0
11,3,0,0,0,7,0,0,0,24,0,0,0,0,23,25,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,25,0,0,0,0,5,0,0,0,0,0,13,0,7,9,0,0,3
0,0,0,5,0,11,0,0,0,10,0,0,0,3,0,0,4,0,0,0,0,23,0,0,0
23,18,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,20,24,5,0
0,0,0,4,0,0,0,0,0,5,17,0,0,0,18,0,0,0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,0,23,6,0,0,0,5,0,0,0,0,0,0,0,4,0,10
2,0,19,13,0,0,0,0,10,20,3,0,0,0,14,7,0,0,0,0,17,0,0,23,18
18,20,23,6,21,2,17,13,15,1,0,7,24,0,0,5,0,19,9,0,8,12,0,0,14
12,7,0,0,0,4,21,0,0,0,9,0,0,13,0,0,17,0,14,18,11,2,5,20,0
