0,0,0,20,0,0,0,23,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0,19,0,0,23,0,3,0,0,0,0,0,0,0,0,17,0,0
0,0,14,11,0,0,0,0,0,16,0,0,0,0,0,12,17,0,0,0,0,0,0,20,0
0,0,24,10,0,0,17,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,18,0
0,0,0,0,0,0,15,0,0,0,0,0,19,0,6,0,0,0,0,12,0,0,7,0,0
6,0,0,0,0,1,3,0,17,0,25,0,0,16,20,0,0,5,0,0,0,0,0,11,0
1,16,0,0,19,0,0,0,0,0,0,11,0,0,0,6,0,0,0,9,0,0,0,0,0
2,0,20,0,0,0,0,0,0,0,14,0,18,0,0,16,15,0,0,0,0,0,0,0,1
0,0,4,25,18,0,0,0,0,0,0,3,0,0,0,11,20,0,1,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,23,0,0,0,12,0,0,0,0,20,9,0,0,0,0
0,0,0,0,0,13,0,0,0,0,6,19,0,0,24,17,0,0,0,0,0,0,0,0,0
0,0,17,2,0,0,0,0,0,0,10,18,0,0,0,4,0,0,0,0,5,0,0,0,19
12,0,21,0,0,0,1,0,0,0,20,0,9,0,0,0,0,0,0,0,0,4,0,0,0
3,19,16,1,7,0,18,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,24,25,12
0,0,0,0,0,0,0,1,22,0,9,16,0,0,0,0,0,8,0,23,0,0,0,0,0
0,0,0,0,8,0,19,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,14,0,16
0,0,0,0,9,0,0,0,0,0,0,24,0,0,21,0,0,0,0,0,0,8,22,0,0
0,0,3,0,0,20,0,0,0,2,11,0,0,0,0,21,0,0,10,0,0,0,0,23,0
0,20,0,0,2,0,0,0,0,25,0,0,0,18,0,0,16,3,0,0,0,0,0,0,0
0,25,8,0,0,0,0,0,0,24,0,0,12,0,3,0,7,0,0,0,17,16,10,0,0
0,5,0,14,0,0,0,13,0,0,0,21,24,6,0,0,0,17,0,0,0,0,0,0,0
0,0,2,0,0,0,9,11,0,0,0,0,0,10,8,15,24,4,0,0,19,0,0,0,0
10,0,0,0,0,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,4,0
0,0,0,19,0,2,8,0,0,0,0,15,17,0,0,0,0,22,9,0,0,0,0,0,0
