1,0,19,0,9,0,0,0,12,0,0,0,0,0,0,0,14,0,0,0,0,17,0,0,15
0,0,3,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,7,0,0,0,2,0,0
13,0,0,0,0,10,0,0,11,0,0,0,0,0,5,2,0,0,0,0,0,21,0,0,0
0,0,0,0,0,0,24,25,0,8,4,2,0,16,0,0,0,0,0,0,0,7,0,0,0
0,0,5,0,0,0,0,0,0,0,25,0,0,0,0,0,16,0,18,0,0,0,0,6,0
0,7,0,0,0,0,0,0,0,0,0,15,5,0,0,0,6,0,0,24,22,0,0,0,0
0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,0,0,0,0,17,0
11,0,0,0,17,0,0,23,0,0,0,16,0,0,2,0,0,0,0,0,0,0,1,0,0
0,0,0,5,0,0,0,0,0,1,11,10,0,0,23,0,4,0,16,18,12,0,0,0,0
0,0,10,0,0,0,0,0,0,19,0,9,0,24,0,0,0,0,0,7,0,0,0,0,0
0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,25,0,0,0,0,0,15,0,10
0,3,0,23,0,0,0,0,17,14,0,0,0,0,22,7,0,0,0,15,0,18,0,11,0
0,0,13,0,0,0,0,0,0,18,0,20,0,0,17,0,0,0,0,0,21,0,22,0,0
18,0,0,0,0,0,0,21,0,0,16,0,0,0,0,0,0,0,0,3,0,9,0,0,0
0,0,2,0,0,0,15,0,22,13,10,0,23,0,11,0,0,0,0,0,0,0,12,0,0
0,0,0,9,0,0,12,3,2,0,0,0,13,0,6,14,0,0,21,0,4,0,0,10,0
0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,20,18,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,19,0,0,0,0,22,0,0,0
0,0,0,0,0,25,0,0,23,24,0,0,0,0,16,0,0,12,0,0,0,0,7,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,17,0,0,0,0,0
19,22,9,0,24,12,0,0,0,2,0,7,0,0,0,21,11,0,25,14,10,5,0,15,0
0,0,0,0,0,0,0,17,0,0,0,1,0,22,0,0,7,0,0,0,0,0,0,0,25
0,0,7,0,25,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,21
0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
0,0,0,2,0,0,0,0,13,15,23,0,0,0,25,0,18,0,0,16,3,0,6,0,0
