0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,14,5,0,11,0,0,0
7,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,16,0,0,0,0,6,0,0,24
0,0,19,0,0,0,22,0,0,0,0,0,0,15,3,0,0,0,1,18,0,0,0,0,0
17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,10,0,21
12,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12,0,0,13,16,0,0,0,0,22,0,0,0,0,17,0,0,0,19,0,0,18,0
0,0,0,9,0,0,19,0,0,0,0,0,25,0,0,0,8,0,23,0,0,21,0,0,3
0,0,0,0,0,21,0,3,0,5,0,12,0,0,0,16,0,2,0,19,13,0,6,0,0
0,0,13,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16,0,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,6,0,0,0,0,0
0,0,0,0,13,0,6,22,0,0,0,0,0,0,15,1,0,21,0,0,0,0,0,16,0
0,21,0,15,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,11,0,2,0,17
0,9,0,0,0,0,1,0,19,0,0,0,11,0,0,24,0,0,8,0,22,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,22,21,0,0,4,11,0,0,9,0,15,7,0
0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2,0,0,0,0,0,0,0,0,0
0,0,0,17,0,0,14,1,0,0,0,0,0,11,0,23,24,8,0,0,21,3,0,0,0
3,0,0,0,0,0,0,0,23,0,0,0,0,22,0,10,0,0,0,0,0,0,19,0,18
0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,2,0,0,0,0,0,13,0,0
0,0,25,0,0,0,0,6,17,0,0,0,0,0,10,7,0,0,12,0,0,0,0,14,0
0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0
0,0,0,22,0,0,0,24,4,0,7,9,8,19,0,5,0,0,13,14,0,0,0,0,0
0,0,0,0,9,19,0,0,0,0,0,0,0,0,0,0,23,0,20,24,10,4,0,0,0
0,12,0,14,3,0,0,0,0,2,0,0,0,0,22,17,0,0,11,25,18,0,0,0,0
20,0,11,0,4,0,0,0,0,15,18,17,0,14,0,0,0,19,16,2,8,0,0,25,6
