0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,10,0,0,6,0,0
19,0,2,0,0,0,0,0,0,8,10,4,0,0,0,0,14,21,0,6,0,0,0,0,0
0,0,0,3,0,6,0,0,0,0,0,0,0,2,11,0,22,0,8,0,0,0,0,4,9
0,0,14,22,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,3,0,18,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7,23,0,20,0,0,0,0,0,8,0,0,0
5,15,0,0,8,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
0,2,0,0,0,7,0,0,0,0,0,0,0,0,4,16,0,0,0,12,0,0,0,0,0
10,16,20,0,3,0,0,21,0,6,0,2,0,0,0,0,0,0,0,0,0,1,4,0,24
0,0,0,0,22,0,0,0,0,0,0,15,0,0,9,0,0,0,0,0,0,0,0,0,0
14,0,0,21,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,16,0,0
0,0,18,0,0,0,0,0,0,0,0,0,20,0,0,0,12,0,0,0,0,0,0,0,0
0,0,3,0,7,0,21,0,0,0,0,0,0,12,17,23,15,0,22,0,0,0,9,0,0
4,13,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
15,0,0,0,0,1,0,0,0,0,16,22,21,14,0,10,0,0,0,0,2,0,0,0,0
8,0,0,15,9,17,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,19,7,0
0,0,0,16,0,0,0,0,0,0,12,17,2,11,0,0,0,15,0,0,24,0,0,1,0
0,0,0,14,23,0,0,13,0,4,9,0,0,0,0,11,0,7,0,0,0,0,0,3,12
0,1,0,0,0,0,22,7,0,0,4,0,0,0,0,0,21,0,6,16,0,0,0,0,0
0,0,24,0,13,0,0,16,0,0,0,7,6,1,0,0,0,0,19,0,11,0,0,0,0
0,18,0,0,0,0,0,22,0,0,3,0,0,0,0,0,0,0,12,0,13,0,0,23,0
0,22,0,0,14,2,0,20,0,0,8,19,0,0,0,0,1,0,7,11,0,0,0,0,0
0,0,12,0,0,0,0,0,16,0,0,1,0,0,6,0,0,0,9,0,0,0,0,0,0
11,0,0,9,0,0,0,12,24,17,22,0,0,0,16,0,0,0,3,0,0,0,0,0,0
0,3,0,0,16,0,0,0,18,21,13,0,12,0,0,25,0,0,0,0,0,0,0,24,0
