18,0,0,0,0,0,0,0,17,0,0,21,0,0,0,0,0,0,0,0,15,0,0,0,0
1,0,0,0,0,5,21,10,0,0,0,0,0,0,0,0,2,0,4,20,0,0,0,0,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,6,0,0,0,0,0,16,0
20,0,0,0,13,0,2,0,0,0,0,0,0,0,7,3,0,17,0,0,0,0,5,0,8
0,17,0,0,0,0,0,18,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,7,0,0,0,21,0,6,0,0,0,0,4,0,0,0,0,0,17,0,12
0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,2,15,25,9
0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,22,0,0,0,0
15,10,0,21,11,0,0,0,14,8,0,2,0,0,18,6,0,0,0,0,0,0,0,7,0
16,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1
9,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,3,0,0,0,5,21,1,8,6
0,0,17,8,0,0,25,1,6,18,19,11,0,0,0,0,0,0,21,0,0,0,14,22,0
0,3,19,22,0,0,5,0,0,10,0,0,0,0,0,20,15,4,0,8,0,0,0,18,11
6,0,14,0,0,0,4,17,0,3,0,0,5,0,12,0,0,24,0,0,0,0,0,0,25
0,21,0,15,0,8,0,0,9,14,0,0,0,1,0,0,0,0,0,0,0,0,16,3,0
0,0,21,10,0,0,0,9,8,0,0,0,0,0,0,12,13,0,6,0,0,0,0,0,4
0,9,13,20,0,0,12,0,0,0,0,4,0,15,0,14,0,11,17,3,0,1,8,0,0
0,0,23,0,0,0,3,0,11,0,0,5,16,0,0,24,0,19,0,0,0,9,0,15,2
17,4,2,0,8,1,18,6,0,25,0,0,19,0,13,9,7,0,0,5,0,14,0,0,23
0,0,3,1,0,16,0,0,21,5,0,9,6,23,14,0,20,2,0,0,11,0,18,0,0
0,15,0,11,0,14,0,0,20,24,1,0,0,0,0,25,0,0,13,12,0,0,7,0,0
13,16,0,25,9,0,19,2,23,22,10,0,0,0,0,0,0,3,18,14,0,0,0,0,21
0,7,18,14,6,0,13,11,4,17,21,0,0,0,5,19,10,0,0,0,0,0,0,0,15
0,0,12,0,0,0,0,15,0,1,0,0,0,19,3,21,0,0,0,0,14,0,0,0,24
0,22,0,0,0,10,7,21,5,16,0,25,23,0,0,0,0,15,20,0,12,18,11,0,17
