18,0,0,0,0,0,0,0,0,4,0,0,0,15,0,0,0,0,0,0,17,14,0,24,0
0,3,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,8,0,6,4,0,0,0
0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,9,10,3,0,0
0,0,0,14,13,0,0,0,0,0,21,0,0,23,0,0,0,0,0,10,0,0,0,0,0
0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,11,0,13,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,20,0,21,23,0,0,25,0,17,5
0,0,0,0,3,0,0,0,17,0,0,10,0,0,9,0,0,0,0,0,0,0,0,0,0
0,19,0,0,11,0,4,10,0,1,0,0,0,8,0,14,0,9,6,24,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,18,0,0,0,0,23,0,0,0
0,0,0,0,22,0,0,25,0,13,0,0,4,3,0,0,0,0,0,0,0,0,24,0,0
0,0,0,0,2,22,8,0,0,0,0,25,0,20,0,9,12,0,0,0,24,0,0,0,16
0,0,19,0,0,0,0,0,0,16,0,0,0,24,0,11,0,0,2,20,0,0,0,0,0
0,0,0,0,0,13,0,0,9,12,0,0,8,0,23,1,0,0,25,0,0,0,0,0,0
0,5,0,0,20,0,17,0,0,3,0,0,0,0,0,0,0,0,10,0,0,1,0,0,18
23,0,22,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,25,0,0,0,8,0
0,0,0,0,0,0,0,4,0,0,0,0,12,0,5,0,0,0,24,1,0,0,0,2,14
0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
0,0,0,22,0,0,0,24,0,0,0,0,0,0,8,5,0,17,0,0,0,0,20,0,0
10,0,0,0,5,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0
13,0,5,0,19,24,11,0,0,0,0,14,0,0,0,4,0,0,12,0,0,21,0,0,0
17,8,0,12,0,0,0,0,0,0,0,0,0,0,16,21,0,0,11,0,0,0,0,18,0
0,0,0,2,0,7,0,0,5,0,0,3,0,0,21,0,0,20,16,0,0,0,0,0,0
0,0,0,0,0,0,15,22,0,0,0,0,0,12,17,0,0,0,0,0,0,0,0,0,0
7,0,0,0,9,0,0,0,0,0,24,0,1,25,13,15,8,0,18,0,22,3,0,16,19
