0,0,12,0,0,0,21,0,0,11,0,0,0,7,0,0,0,0,3,17,0,0,9,0,24
0,0,0,0,17,0,0,18,0,0,11,0,0,0,0,0,22,0,0,0,1,13,20,0,0
4,1,2,8,9,0,0,0,3,0,0,0,24,20,0,0,6,0,0,0,0,0,0,22,11
21,22,24,23,0,0,4,10,5,0,0,0,9,18,1,0,0,15,0,0,3,8,0,0,0
11,0,0,7,0,24,6,0,2,23,17,4,0,0,12,0,0,0,0,0,0,0,15,0,0
0,0,0,0,0,17,9,21,0,0,0,15,0,19,0,0,0,0,18,0,0,0,0,16,14
0,0,0,5,0,4,22,11,0,10,0,0,0,16,17,0,0,12,0,1,13,9,25,0,8
0,0,6,0,3,0,18,1,0,0,0,0,14,21,7,0,0,0,9,23,19,0,0,2,0
0,9,0,17,8,0,15,25,0,0,12,0,0,4,0,0,2,0,0,11,20,0,21,0,0
0,13,7,0,0,23,3,0,0,0,0,0,20,0,0,0,0,0,0,10,0,18,0,4,22
13,0,18,0,5,2,0,0,0,0,0,0,4,0,0,3,0,0,0,8,0,1,0,7,23
0,0,0,16,23,0,0,7,0,0,1,25,0,0,5,0,0,0,0,0,24,0,14,0,0
0,0,0,11,25,0,0,12,0,22,0,0,0,23,21,20,0,14,4,0,0,0,0,0,0
8,12,20,19,0,0,0,0,23,0,0,0,0,0,11,24,0,0,0,6,0,0,17,10,0
14,2,0,0,0,0,8,0,19,25,6,16,0,3,9,11,0,5,0,12,0,0,0,20,15
12,17,0,0,0,0,0,5,0,21,18,0,6,0,0,2,9,0,0,24,4,0,10,0,20
2,0,0,1,0,0,0,0,0,3,0,0,0,0,25,19,0,0,21,22,16,0,0,24,0
20,0,0,24,16,0,10,0,0,0,0,0,17,1,0,0,0,23,0,5,18,25,0,3,0
0,8,0,0,14,25,17,0,0,0,24,9,19,5,0,6,0,0,20,0,0,11,23,1,0
0,0,11,25,6,20,1,0,0,7,0,0,16,14,0,0,0,0,10,15,17,12,0,0,21
22,23,0,0,0,21,0,16,0,0,0,8,0,0,18,7,0,24,0,0,0,14,13,0,17
0,7,0,15,0,0,20,0,0,6,0,24,0,2,14,13,0,0,11,3,0,0,5,0,25
3,21,0,10,0,7,25,14,15,19,0,0,0,9,0,22,0,6,0,0,2,0,0,0,0
9,0,0,0,0,18,5,0,0,0,23,19,15,0,10,0,0,1,0,0,0,0,11,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
