0,70,0,0,0,0,0,0,0,52,97,0,0,32,0,0,45,46,41,0,8,19,0,0,0,0,0,0,33,0,0,0,79,28,0,0,0,0,39,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,91,0,0,26,0,49,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,27,0,11,78,61,0,0,0,0,0,0,0,0,0,0
29,0,0,0,15,0,0,0,0,0,0,7,0,21,0,0,13,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,53,0,49,0,0,0,0,0,0,0,59,12,0,0,80,54,0,0,84,0,0,0,0,0,0,0,0,24,0,0,0,39,0,74,92,0,79,0,0,0,0,0,66,88,0,63,0,0,0,0,68,0,0,0,0,44,10,0
0,63,0,0,0,0,0,0,0,0,0,14,0,0,67,16,0,0,0,70,0,0,0,91,0,0,30,0,0,81,0,0,0,6,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,78,0,48,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,86,0,32,0,0,0,0,41,95,0
0,0,74,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,82,0,0,93,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,89,50,91,0,30,0,81,36,0,68,90,0,0,94,0,10,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,75,0,14,0
0,0,0,34,0,0,0,0,0,0,0,0,36,0,0,0,0,76,44,0,59,0,0,9,6,0,0,0,0,0,81,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,33,29,0,0,0,92,0,38,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,72,0,0,47,0,88,0,0,0,0,0,65,84,52,0,0,0,0,22,0,27,96,0,20,0,82,78,0
0,0,53,31,0,0,0,0,0,0,0,0,0,0,0,0,58,0,8,0,77,0,0,67,65,0,0,75,0,24,0,68,0,0,44,0,0,0,94,0,0,0,22,0,78,0,0,0,0,0,0,86,0,0,0,0,0,0,46,0,66,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,28,92,0,0,0,0,0,0,1,21,0,0,0,0,34,7,98
0,0,0,0,62,12,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,36,90,76,83,0,0,0,0,0,52,0,65,0,84,0,14,0,0,45,0,0,0,95,0,0,43,0,4,0,0,0,0,0,93,0,0,96,0,0,0,0,0,34,0,13,0,7,0,0,0,0,0,0,53,0,0,0,0,0,0,0,99,64,0,0,0,0,15,0,0,0,0,72,0,18,0,0,2
90,0,0,0,0,0,0,0,0,0,0,0,20,0,0,22,25,0,82,0,0,55,0,0,28,0,0,0,0,0,0,0,0,0,0,0,35,0,58,0,0,48,0,0,0,0,0,56,0,0,18,47,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,62,0,67,0,0,0,0,0,52,0,14,0,0,0,0,0,0,86,0,0,97,0,0,0,0,81,0,26,31,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,37,0,0,18,0,72,0,0,1,0,34,0,0,7,0,98,0,0,83,0,0,0,0,36,0,0,75,16,0,0,70,0,14,0,65,24,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,32,0,95,51,9,0,0,0,0,0,0,0,62,35,0,0,99,0,0,58,8,0,0
0,0,0,0,0,0,0,46,45,0,0,80,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,88,0,37,0,0,0,0,0,0,75,65,0,24,14,0,0,0,0,0,0,83,0,0,0,0,0,68,0,3,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,81,0,79,0,0,85,0,39,0,55,0
31,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,11,0,0,0,86,0,0,43,97,0,0,0,73,0,17,0,6,0,9,0,0,0,0,0,0,0,0,81,0,53,0,0,0,0,0,0,0,0,0,0,0,35,0,33,0,0,0,29,0,0,0,0,0,0,23,0,0,0,0,0,0,84,0,0,16,0,0,52,0,24,0
71,0,0,0,1,0,0,0,21,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,50,95,26,0,0,0,0,81,0,0,0,0,0,33,0,0,0,0,58,0,0,0,0,38,0,0,0,49,0,0,0,0,0,0,46,43,32,0,0,0,0,0,63,88,0,0,0,19,18,72,0,0,0,16,67,0,0,0,0,0,0,0,0,0,0,0,27,0,61,77
0,0,0,0,0,90,0,0,0,40,11,61,0,0,0,20,0,0,0,25,0,0,38,31,0,0,49,0,0,0,33,0,58,35,99,0,0,0,0,59,0,0,0,1,0,48,0,0,0,71,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,54,0,62,0,0,0,70,0,65,84,67,0,0,0,0,44,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0
0,51,12,0,0,9,0,0,0,78,0,85,0,0,31,92,0,0,0,0,0,0,0,0,0,36,40,68,0,0,70,0,0,16,0,0,0,0,52,0,0,86,0,0,97,46,0,4,0,0,0,0,0,0,0,0,0,0,22,0,0,13,0,0,0,0,21,23,0,0,0,0,0,0,0,0,91,95,0,0,0,0,0,35,29,80,0,0,0,0,66,18,19,0,0,0,0,37,72,0
8,0,0,0,0,0,72,0,0,0,70,24,0,0,0,84,52,16,0,0,0,81,91,0,0,0,0,0,0,0,0,0,0,73,0,9,0,0,54,82,0,0,92,0,0,0,49,0,0,0,0,0,99,0,0,59,0,0,0,0,0,25,0,0,0,0,27,0,0,11,0,71,1,21,48,0,0,0,0,42,0,100,0,0,90,40,0,94,3,57,0,0,0,86,60,0,0,0,0,0
0,0,64,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,48,13,0,0,0,0,0,0,10,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,12,6,0,0,0,0,78,73,17,0,0,0,34,65,0,0,16,0,70,74,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,63,0,0,0,83,0,0,0,0,0,100
0,0,0,0,0,0,0,0,0,10,17,62,9,78,0,0,0,0,0,0,0,42,0,0,23,56,55,0,0,0,0,0,0,0,37,0,66,0,0,0,0,0,0,70,0,0,0,0,75,0,0,0,0,0,0,0,0,40,0,0,29,0,80,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,61,0,0,69,53,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0
41,26,89,69,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,96,0,93,25,0,0,0,0,0,0,0,0,0,86,0,2,0,0,8,0,0,0,47,0,0,0,0,0,54,0,12,0,0,0,0,5,31,0,0,38,0,0,0,0,0,0,0,0,0,1,0,21,0,0,0
0,0,0,0,70,0,0,16,52,0,0,0,4,10,44,0,0,86,0,0,0,0,29,0,0,0,80,87,0,33,0,0,0,0,0,0,92,0,0,0,0,0,0,63,0,37,0,0,0,0,21,0,0,0,0,0,0,55,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,68,0,36,90,0,94,0,27,0,96,0,0,14,0,0,0,0,12,0,0,0,0,0,0,0,0,82
0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,89,0,53,0,0,37,0,0,0,0,0,0,0,0,0,1,0,0,23,0,0,0,42,21,0,0,83,36,0,0,0,0,0,0,100,0,84,0,0,0,0,24,0,16,0,38,39,0,0,0,0,0,0,85,0,0,0,0,0,46,43,0,0,0,0,0,82,0,0,9,78,0,0,0,0,0,0,0,0,0,0,87,0,15,59
0,0,0,0,0,0,0,0,92,38,0,100,63,0,18,0,0,0,0,47,54,0,0,0,78,61,93,0,0,0,0,4,0,0,0,60,0,41,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,19,0,99,0,0,0,33,0,35,0,0,13,52,7,0,0,0,23,0,48,24,0,0,0,0,0,0,0,0,0
0,0,0,0,0,63,0,0,0,2,0,0,0,67,75,0,0,0,27,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,87,17,62,0,12,51,92,55,0,0,0,21,38,0,0,0,64,0,0,0,0,0,8,29,0,0,0,0,0,0,54,0,0,78,0,0,7,0,48,0,0,42,1,0,0,0,0,0,0,0,57,0,0,83,0,0,0,0,4,0,0,0,0,0,41,0
13,23,0,0,48,1,0,0,56,0,0,44,0,0,0,0,36,10,32,0,0,0,0,0,0,62,0,0,0,0,0,0,53,0,0,50,0,0,0,26,0,0,0,99,0,0,0,33,0,58,92,0,21,79,0,39,0,0,0,28,0,0,0,45,30,0,0,0,0,46,0,18,0,66,0,0,63,0,0,0,0,75,27,14,0,0,24,0,0,0,61,0,0,0,0,0,0,0,0,0
0,86,0,0,0,60,0,95,0,0,0,59,0,9,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,0,0,0,0,0,0,0,0,0,24,65,0,27,0,0,16,0,0,0,0,57,0,94,0,0,0,0,0,35,0,58,0,0,0,0,8,0,0,0,0,0,0,0,0,93,22,0,0,26,5,0,50,91,0,53,0,0,0,0,0,55,0,0,92,0,71,0
