0,0,0,0,11,3,14,0,6,12,0,0,0,1,0,0
0,0,0,0,0,0,7,0,0,16,8,9,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0
0,0,0,0,16,0,0,3,0,0,0,2,0,0,15,10
0,0,0,0,0,4,0,0,3,11,0,0,0,0,0,0
0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,5
0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,16,11,4,0,1,12,0,6,0,0,5,0,0,0
14,0,6,0,0,0,0,0,0,0,0,0,0,4,0,15
0,1,0,0,0,0,0,2,12,13,0,0,0,0,0,0
0,0,10,2,0,0,0,0,0,0,0,0,0,11,0,0
8,16,12,10,0,2,0,0,0,0,0,0,0,0,0,0
0,0,14,0,0,0,9,1,11,0,0,0,0,0,0,0
0,11,0,0,13,7,0,0,8,0,0,0,0,0,6,12
0,0,0,0,8,0,0,0,0,0,0,12,0,0,11,0
