0,0,0,11,0,0,0,0,0,0,0,0,0,1,12,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,16,5,0,8,0,0,1,0,4,11,0,0,0,0,0
12,0,0,0,0,4,0,0,0,0,7,0,0,0,14,0
0,0,0,0,0,0,0,0,16,0,0,6,14,0,0,0
0,0,0,9,0,3,2,8,0,0,13,0,4,12,0,0
0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3
0,0,0,0,0,0,0,0,0,0,3,8,9,0,1,0
0,0,0,0,0,8,11,0,0,0,0,12,0,0,0,0
0,6,0,0,0,0,0,0,0,7,1,0,0,0,4,0
15,0,16,4,2,7,0,0,0,0,14,0,6,11,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,15
9,11,0,0,1,0,0,0,6,0,16,0,0,0,0,0
5,0,0,0,0,10,0,11,0,0,0,3,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,13,0,0,0,0,9,0,0,0,11,0
