0,0,5,0,0,0,0,0,15,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,16,0,2,0,12
10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0
0,0,13,0,8,0,11,0,0,7,0,0,0,0,0,0
0,0,0,16,0,0,14,15,0,0,0,0,0,1,9,0
0,0,0,7,0,2,0,0,3,0,0,0,0,0,0,0
0,0,0,0,9,5,8,0,0,14,0,0,0,0,10,0
0,0,0,0,10,0,0,0,0,8,0,9,1,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0,0,0,15,12,0,0,0,0,0,0,0,0,0,14,0
1,0,9,0,0,0,2,0,0,4,0,0,0,0,0,0
0,0,10,13,5,16,0,0,0,12,15,0,0,0,8,1
0,11,0,0,1,0,0,3,0,0,0,10,13,0,0,2
0,0,16,0,0,0,9,10,2,0,0,13,11,0,12,3
